timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 02:17:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:18:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:19:00,2000000000000000,-3693752,-201078,-201078,-201078,-201078,2000000000000000,0,792822773334326608
2023-04-22 02:20:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:21:00,59910635503266,0,-201078,-201078,-201078,-201078,10000000000000000,18468752,792822773334326608
2023-04-22 02:22:00,-8981162629108361,16687077,-201078,-201078,-201078,-201078,0,16687077,792822773334326608
2023-04-22 02:23:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:24:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:25:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:26:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:27:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:28:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:29:00,-2932837652729907,5449241,-201078,-201078,-201078,-201078,0,5449241,792822773334326608
2023-04-22 02:30:00,10000000000000000,-18468775,-201078,-201078,-201078,-201078,10000000000000000,0,792822773334326608
2023-04-22 02:31:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:32:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:33:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:34:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:35:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:36:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:37:00,-50591678874186127,94000000,-201078,-201078,-201078,-201078,0,94000000,792822773334326608
2023-04-22 02:38:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:39:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:40:00,-3734488706746499,6938750,-201078,-201078,-201078,-201078,0,6938750,792822773334326608
2023-04-22 02:41:00,111801662020470,-96415,-201078,-201078,-201078,-201078,10000000000000000,18372470,792822773334326608
2023-04-22 02:42:00,4000000000000000,-7387547,-201078,-201078,-201078,-201078,4000000000000000,0,792822773334326608
2023-04-22 02:43:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:44:00,-3376580733260306,6273750,-201078,-201078,-201078,-201078,0,6273750,792822773334326608
2023-04-22 02:45:00,-3498349345527646,6500000,-201078,-201078,-201078,-201078,0,6500000,792822773334326608
2023-04-22 02:46:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:47:00,300000000000000,-554066,-201078,-201078,-201078,-201078,300000000000000,0,792822773334326608
2023-04-22 02:48:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:49:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:50:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
2023-04-22 02:51:00,0,0,-201078,-201078,-201078,-201078,0,0,792822773334326608
