timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 02:50:00,0,0,-272553,-272553,-272553,-272553,0,0,24398485731373279181
2023-04-22 02:51:00,0,0,-272553,-272553,-272553,-272553,0,0,24398485731373279181
2023-04-22 02:52:00,0,0,-272553,-272553,-272553,-272553,0,0,24398485731373279181
2023-04-22 02:53:00,-2671400000000000000000,3905128334,-272556,-272558,-272558,-272556,0,3905128334,24493916095161136568
2023-04-22 02:54:00,-1972899999999999967232,2884701494,-272554,-272555,-272555,-272554,0,2884701494,24493916095161136568
2023-04-22 02:55:00,0,0,-272554,-272554,-272554,-272554,0,0,24493916095161136568
2023-04-22 02:56:00,0,0,-272554,-272554,-272554,-272554,0,0,24493916095161136568
2023-04-22 02:57:00,0,0,-272554,-272554,-272554,-272554,0,0,24493916095161136568
2023-04-22 02:58:00,0,0,-272554,-272554,-272554,-272554,0,0,24493916095161136568
2023-04-22 02:59:00,0,0,-272554,-272554,-272554,-272554,0,0,24493916095161136568
2023-04-22 03:00:00,0,0,-272554,-272554,-272554,-272554,0,0,24493916095161136568
2023-04-22 03:01:00,0,0,-272554,-272554,-272554,-272554,0,0,24493916095161136568
2023-04-22 03:02:00,0,0,-272554,-272554,-272554,-272554,0,0,24493916095161136568
2023-04-22 03:03:00,0,0,-272554,-272554,-272554,-272554,0,0,24493916095161136568
2023-04-22 03:04:00,-13812256486801112088763,20211496954,-272541,-272553,-272553,-272541,0,20211496954,24493950719723828328
2023-04-22 03:05:00,-2000000000000000000000,2928886183,-272539,-272540,-272540,-272539,0,2928886183,24493950719723828328
2023-04-22 03:06:00,0,0,-272539,-272539,-272539,-272539,0,0,24493950719723828328
2023-04-22 03:07:00,0,0,-272539,-272539,-272539,-272539,0,0,24493950719723828328
2023-04-22 03:08:00,0,0,-272539,-272539,-272539,-272539,0,0,24493950719723828328
2023-04-22 03:09:00,-1000000000000000000000,1464659842,-272538,-272538,-272538,-272538,0,1464659842,24493950719723828328
2023-04-22 03:10:00,-6730699999999999606784,9861947213,-272531,-272537,-272537,-272531,0,9861947213,24493950719723828328
2023-04-22 03:11:00,-4978999999999999737856,7299540744,-272526,-272530,-272530,-272526,0,7299540744,24493950719723828328
2023-04-22 03:12:00,0,0,-272526,-272526,-272526,-272526,0,0,24493950719723828328
2023-04-22 03:13:00,0,0,-272526,-272526,-272526,-272526,0,0,24493950719723828328
2023-04-22 03:14:00,0,0,-272526,-272526,-272526,-272526,0,0,24493950719723828328
2023-04-22 03:15:00,-10361513830740896461792,15202162157,-272525,-272522,-272525,-272516,0,15202162157,24493950719723828328
2023-04-22 03:16:00,-17919213746567228399767,26327255614,-272498,-272512,-272512,-272498,0,26327255614,24595973089783611267
2023-04-22 03:17:00,0,0,-272498,-272498,-272498,-272498,0,0,24595973089783611267
2023-04-22 03:18:00,-2613000000000000000000,3842951100,-272498,-272497,-272497,-272496,0,3842951100,24595973089783611267
2023-04-22 03:19:00,0,0,-272498,-272498,-272498,-272498,0,0,24595973089783611267
2023-04-22 03:20:00,0,0,-272498,-272498,-272498,-272498,0,0,24595973089783611267
2023-04-22 03:21:00,0,0,-272498,-272498,-272498,-272498,0,0,24595973089783611267
2023-04-22 03:22:00,0,0,-272498,-272498,-272498,-272498,0,0,24595973089783611267
2023-04-22 03:23:00,0,0,-272498,-272498,-272498,-272498,0,0,24595973089783611267
2023-04-22 03:24:00,0,0,-272498,-272498,-272498,-272498,0,0,24595973089783611267
2023-04-22 03:25:00,-1359000000000000000000,1999078502,-272494,-272494,-272494,-272494,0,1999078502,24583419107001898805
2023-04-22 03:26:00,-3250000000000000000000,4781810559,-272491,-272493,-272493,-272491,0,4781810559,24583419107001898805
2023-04-22 03:27:00,-18579273875871544850964,27365603344,-272473,-272490,-272490,-272473,0,27365603344,24583419107001898805
2023-04-22 03:28:00,0,0,-272473,-272473,-272473,-272473,0,0,24583419107001898805
2023-04-22 03:29:00,-13598722140462796162309,20061503327,-272459,-272459,-272459,-272459,0,20061503327,24797513369159356449
2023-04-22 03:30:00,0,0,-272459,-272459,-272459,-272459,0,0,24797513369159356449
2023-04-22 03:31:00,-16499068264483027785093,24376225154,-272443,-272458,-272458,-272443,0,24376225154,24797513369159356449
2023-04-22 03:32:00,0,0,-272443,-272443,-272443,-272443,0,0,24797513369159356449
2023-04-22 03:33:00,1121700000000000000000,-1648545789,-272444,-272444,-272444,-272444,1121700000000000000000,0,24822808118407467306
2023-04-22 03:34:00,0,0,-272444,-272444,-272444,-272444,0,0,24822808118407467306
2023-04-22 03:35:00,0,0,-272444,-272444,-272444,-272444,0,0,24822808118407467306
2023-04-22 03:36:00,0,0,-272444,-272444,-272444,-272444,0,0,24822808118407467306
2023-04-22 03:37:00,0,0,-272444,-272444,-272444,-272444,0,0,24822808118407467306
2023-04-22 03:38:00,-9084275148974415352,13430764,-272444,-272444,-272444,-272444,0,13430764,24822808118407467306
2023-04-22 03:39:00,-8943106385653994476251,13227817018,-272440,-272443,-272443,-272436,0,13227817018,24932171620973991727
2023-04-22 03:40:00,0,0,-272440,-272440,-272440,-272440,0,0,24932171620973991727
2023-04-22 03:41:00,0,0,-272440,-272440,-272440,-272440,0,0,24932171620973991727
2023-04-22 03:42:00,0,0,-272440,-272440,-272440,-272440,0,0,24932171620973991727
2023-04-22 03:43:00,-1000000000000000000000,1479824159,-272435,-272435,-272435,-272435,0,1479824159,24932171620973991727
2023-04-22 03:44:00,0,0,-272435,-272435,-272435,-272435,0,0,24932171620973991727
2023-04-22 03:45:00,0,0,-272435,-272435,-272435,-272435,0,0,24932171620973991727
2023-04-22 03:46:00,0,0,-272435,-272435,-272435,-272435,0,0,24932171620973991727
2023-04-22 03:47:00,-4559728625072049236105,6749424510,-272430,-272430,-272430,-272430,0,6749424510,24935083848180628908
2023-04-22 03:48:00,-17697599999999999606784,26224864819,-272413,-272429,-272429,-272413,0,26224864819,24935083848180628908
2023-04-22 03:49:00,-15575310217166258320720,23117467008,-272398,-272412,-272412,-272398,0,23117467008,24927136930057423357
2023-04-22 03:50:00,0,0,-272398,-272398,-272398,-272398,0,0,24927136930057423357
2023-04-22 03:51:00,-13503892515853076442679,20071463591,-272398,-272396,-272396,-272385,0,20071463591,24927136930057423357
2023-04-22 03:52:00,0,0,-272398,-272398,-272398,-272398,0,0,24927136930057423357
2023-04-22 03:53:00,0,0,-272398,-272398,-272398,-272398,0,0,24927136930057423357
2023-04-22 03:54:00,0,0,-272398,-272398,-272398,-272398,0,0,24927136930057423357
2023-04-22 03:55:00,9497740310469082620687,-14035124050,-272398,-272386,-272394,-272386,9497740310469082620687,0,24927136930057423357
2023-04-22 03:56:00,0,0,-272398,-272398,-272398,-272398,0,0,24927136930057423357
2023-04-22 03:57:00,0,0,-272398,-272398,-272398,-272398,0,0,24927136930057423357
2023-04-22 03:58:00,8930832364891704174183,-13185548684,-272403,-272395,-272403,-272395,8930832364891704174183,0,25074564679964428737
2023-04-22 03:59:00,5103241886408336846935,-7529339174,-272407,-272403,-272407,-272403,5103241886408336846935,0,25074564679964428737
2023-04-22 04:00:00,0,0,-272407,-272407,-272407,-272407,0,0,25074564679964428737
2023-04-22 04:01:00,4356000000000000000000,-6423916598,-272412,-272408,-272412,-272408,4356000000000000000000,0,25074564679964428737
