timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 02:42:00,47516803727998109029766,-69487481041,-272531,-272486,-272538,-272476,95041279186847005331354,69600348241,25532611027298081453
2023-04-22 02:43:00,44294848325132877761072,-64529583382,-272575,-272531,-272575,-272523,61980320258138582001712,25830666725,23671590108939917077
2023-04-22 02:44:00,5689501874028242773586,-8252564144,-272581,-272575,-272581,-272565,18410365591852675248962,18523432361,23348716979706976514
2023-04-22 02:45:00,-13444258298567467260630,19574337561,-272567,-272580,-272580,-272565,1737702479460718500000,22103466654,23671590108939917077
2023-04-22 02:46:00,11467488303393016639310,-16667162212,-272579,-272568,-272579,-272563,19649033762491032444545,11920000000,23671590108939917077
2023-04-22 02:47:00,-7693272401408653104870,11210255091,-272579,-272580,-272585,-272571,7972642360272240086317,22795953431,23671590108939917077
2023-04-22 02:48:00,1748233901199845117548,-2532813473,-272573,-272573,-272580,-272573,8768848189954285000000,10218043115,23672144570819412014
2023-04-22 02:49:00,-702314150003231115825,1032023320,-272572,-272575,-272579,-272572,6492264843574245100000,10471948247,23672144570819412014
2023-04-22 02:50:00,-19173699959051449580839,27950547088,-272552,-272571,-272571,-272552,3558467320338141166203,33132882776,23672144570819412014
2023-04-22 02:51:00,-2702653650048387164331,3953209248,-272550,-272553,-272553,-272544,6676166303927289000000,13688520915,25515417610485154945
2023-04-22 02:52:00,-5194006597900293595933,7592194496,-272545,-272551,-272557,-272545,7331097453563828642836,18275863899,25515417610485154945
2023-04-22 02:53:00,-15035411383017578105696,21967667319,-272531,-272544,-272544,-272531,0,21967667319,25533165489177576390
2023-04-22 02:54:00,4479264235153213364383,-6539482636,-272535,-272531,-272535,-272530,5659487644404212957619,1725680000,25533165489177576390
2023-04-22 02:55:00,-1289735886230687676461,1885579047,-272534,-272535,-272535,-272534,367859149290000000000,2422651929,25533165489177576390
2023-04-22 02:56:00,7008704278783613629707,-10230715318,-272540,-272535,-272540,-272535,7008704278783613629707,0,25533165489177576390
